time,latitude,longitude,depth,mag,type,gap,net,id,place
2022-02-16T03:16:01.240Z,19.20100021,-155.4456635,35.43000031,2.01999998,md,125,hv,hv72918892,"3 km E of Pāhala, Hawaii"
2022-02-16T03:14:08.610Z,37.4031667,-121.746,2.32,1.14,md,58,nc,nc73693456,"8km ENE of Alum Rock, CA"
2022-02-16T03:12:53.222Z,26.6753,126.6553,58.58,4.6,mb,88,us,us7000gl76,"114 km WNW of Naha, Japan"
2022-02-16T03:02:59.580Z,17.98566667,-67.00716667,13.85,1.22,md,207,pr,pr71335123,"4 km ENE of La Parguera, Puerto Rico"
2022-02-16T03:00:15.937Z,59.9834,-140.6981,0,1.9,ml,,ak,ak02225s1n95,"73 km NW of Yakutat, Alaska"
2022-02-16T02:59:25.310Z,17.97483333,-66.93716667,11.83,2.14,md,173,pr,pr71335088,"2 km WSW of Fuig, Puerto Rico"
2022-02-16T02:56:12.680Z,37.7601662,-122.1643295,1.79,1.46,md,153,nc,nc73693446,"4km N of San Leandro, CA"
2022-02-16T02:46:49.595Z,-0.0406,123.9941,96.47,4.7,mb,58,us,us7000gl71,"121 km ESE of Gorontalo, Indonesia"
2022-02-16T02:34:16.315Z,-8.1767,119.8024,178.36,4,mb,69,us,us7000gl73,"36 km NNW of Labuan Bajo, Indonesia"
2022-02-16T02:28:47.189Z,60.012,-140.6482,4.6,1.8,ml,,ak,ak02225rma3y,"73 km NW of Yakutat, Alaska"
2022-02-16T02:27:26.390Z,31.08599019,-103.2194694,4.486254883,2.5,ml,53,tx,tx2022dgga,"22 km SW of Coyanosa, Texas"
2022-02-16T02:21:36.550Z,35.6568333,-117.4545,9.15,1.44,ml,67,ci,ci40187208,"13km SSW of Searles Valley, CA"
2022-02-16T02:10:03.750Z,40.6161667,-122.4296667,21.87,2.71,md,49,nc,nc73693441,"6km ENE of Shasta, CA"
2022-02-16T02:09:03.454Z,27.578,56.1467,10,4.2,mb,130,us,us7000gl6t,"45 km NNW of Bandar Abbas, Iran"
2022-02-16T01:59:31.528Z,59.6925,-152.7581,79.4,1.4,ml,,ak,ak02225r7gho,"52 km W of Anchor Point, Alaska"
2022-02-16T01:56:47.950Z,39.4183333,-110.3038333,-2.2,1.71,md,198,uu,uu60482147,"16 km SSE of Sunnyside, Utah"
2022-02-16T01:53:31.640Z,36.85433333,-97.7825,7.39,1.5,ml,96,ok,ok2022dgex,"6 km NW of Medford, Oklahoma"
2022-02-16T01:51:45.920Z,19.18050003,-155.4524994,37.02000046,2.29999995,md,130,hv,hv72918847,"3 km SE of Pāhala, Hawaii"
2022-02-16T01:50:57.038Z,64.5251,-147.086,5.4,2,ml,,ak,ak02225r5kwz,"8 km W of Salcha, Alaska"
2022-02-16T01:40:32.440Z,44.3498333,-115.1795,8.93,2.42,ml,83,mb,mb80538519,"24 km NW of Stanley, Idaho"
2022-02-16T01:39:19.440Z,19.10833333,-155.3933333,29.93,1.55,md,199,hv,hv72918832,"13 km SE of Pāhala, Hawaii"
2022-02-16T01:35:29.138Z,-18.7134,168.931,155.47,4.6,mb,114,us,us7000gl6h,Vanuatu
2022-02-16T01:31:38.036Z,62.7669,-149.819,65.9,1.3,ml,,ak,ak02225r1gy3,"38 km NNE of Chase, Alaska"
2022-02-16T01:24:36.250Z,35.14466667,-95.57966667,1.44,1.53,ml,107,ok,ok2022dgdy,"7 km ESE of Canadian, Oklahoma"
2022-02-16T01:24:12.880Z,35.10183333,-95.54116667,7.39,1.45,ml,112,ok,ok2022dgdx,"11 km ESE of Crowder, Oklahoma"
2022-02-16T01:16:32.520Z,36.9151667,-121.6668333,10.6,2.54,md,52,nc,nc73693421,"4km NW of Aromas, CA"
2022-02-16T01:15:14.750Z,36.556,-121.1373333,7.95,1.51,md,122,nc,nc73693416,"3km N of Pinnacles, CA"
2022-02-16T00:57:30.228Z,60.6278,-147.9041,14.1,1.8,ml,,ak,ak02225qlld8,"45 km ESE of Whittier, Alaska"
2022-02-16T00:54:17.420Z,17.957,-66.80866667,13.9,1.68,md,213,pr,pr71335098,Puerto Rico region
2022-02-16T00:49:28.764Z,27.3187,55.5322,10,4.3,mb,117,us,us7000gl6b,"75 km W of Bandar Abbas, Iran"
2022-02-16T00:33:14.160Z,17.98133333,-66.82866667,10.88,1.93,md,195,pr,pr71335083,"1 km SW of Indios, Puerto Rico"
2022-02-16T00:32:39.410Z,38.8284988,-122.8143311,1.76,1.21,md,43,nc,nc73693411,"8km NW of The Geysers, CA"
2022-02-16T00:24:20.571Z,63.3512,-149.7384,97.9,1.2,ml,,ak,ak02225qehzd,"39 km W of Cantwell, Alaska"
2022-02-16T00:20:58.983Z,38.504,-119.4876,10.7,1.3,ml,70.6,nn,nn00834004,"1 km SW of Walker, California"
2022-02-16T00:09:51.020Z,17.95033333,-66.81816667,11.88,2.05,md,211,pr,pr71335068,"4 km S of Indios, Puerto Rico"
2022-02-16T00:08:03.640Z,35.102,-95.53433333,7.24,1.44,ml,98,ok,ok2022dgbk,"12 km E of Crowder, Oklahoma"
2022-02-16T00:03:52.290Z,33.0573333,-114.991,-0.2,1.7,ml,131,ci,ci40187184,"46km NE of Holtville, CA"
2022-02-15T23:54:51.344Z,38.1812,-117.7881,4.8,1.2,ml,152.02,nn,nn00833925,"36 km SE of Mina, Nevada"
2022-02-15T23:47:30.360Z,17.9795,-66.951,6.86,2.04,md,164,pr,pr71335058,"3 km WSW of Fuig, Puerto Rico"
2022-02-15T23:45:49.601Z,-5.5364,150.4086,133.83,4.5,mb,69,us,us7000gl61,"30 km E of Kimbe, Papua New Guinea"
2022-02-15T23:44:19.300Z,38.8190002,-122.8408356,2.17,2.06,md,75,nc,nc73693401,"9km WNW of The Geysers, CA"
2022-02-15T23:41:43.730Z,41.9043333,-112.2806667,3.13,2.2,ml,56,uu,uu60482132,"8 km SSW of Portage, Utah"
2022-02-15T23:40:48.321Z,31.06329591,-103.2412115,1.015673828,2.2,ml,53,tx,tx2022dgan,"26 km SW of Coyanosa, Texas"
2022-02-15T23:30:58.370Z,34.6175,-117.1246667,-1.27,1.24,ml,144,ci,ci40187168,"14km NNE of Apple Valley, CA"
2022-02-15T23:22:04.690Z,44.7478333,-111.2655,12.62,1.18,md,122,uu,uu60482122,"6 km WSW of Hebgen Lake Estates, Montana"
2022-02-15T23:18:03.210Z,35.6918333,-117.553,2.49,1.84,ml,64,ci,ci40187152,"14km NE of Ridgecrest, CA"
2022-02-15T23:13:15.020Z,17.93266667,-66.85533333,17.61,1.86,md,217,pr,pr71335038,"6 km SE of Maria Antonia, Puerto Rico"
2022-02-15T22:44:51.230Z,35.9001667,-117.7403333,8.77,1.17,ml,61,ci,ci40187104,"16km ESE of Little Lake, CA"
2022-02-15T22:25:57.830Z,39.4236667,-110.3145,-1.54,2.03,md,194,uu,uu60482117,"15 km SSE of Sunnyside, Utah"
2022-02-15T22:23:18.856Z,38.185,-117.7772,6.3,1.3,ml,154,nn,nn00833915,"36 km SE of Mina, Nevada"
2022-02-15T22:19:32.480Z,33.8405,-116.9065,13.23,1.17,ml,87,ci,ci40187056,"8km NE of San Jacinto, CA"
2022-02-15T22:18:30.390Z,35.8131667,-117.6511667,6.84,1.73,ml,54,ci,ci40187048,"22km N of Ridgecrest, CA"
2022-02-15T22:12:12.740Z,36.5481667,-121.1456667,7.42,0.97,md,115,nc,nc73693391,"2km N of Pinnacles, CA"
2022-02-15T22:03:51.880Z,17.93116667,-66.84883333,12.78,1.95,md,222,pr,pr71335078,"6 km SE of Maria Antonia, Puerto Rico"
2022-02-15T22:03:51.720Z,17.92566667,-66.84866667,13.46,1.92,md,221,pr,pr71335033,"7 km SE of Maria Antonia, Puerto Rico"
2022-02-15T21:58:30.290Z,19.16533279,-155.5131683,33.93999863,2.1400001,md,104,hv,hv72918677,"5 km SW of Pāhala, Hawaii"
2022-02-15T21:53:14.350Z,17.9545,-66.93783333,8.74,1.6,md,209,pr,pr71335073,"3 km WSW of Guánica, Puerto Rico"
2022-02-15T21:50:12.490Z,46.9001667,-112.5185,12.96,1.77,ml,69,mb,mb80538504,"13 km ESE of Lincoln, Montana"
2022-02-15T21:49:41.580Z,18.016,-66.83416667,13.49,1.55,md,312,pr,pr71335063,"2 km SE of Yauco, Puerto Rico"
2022-02-15T21:49:28.310Z,36.6281667,-121.2415,6.45,1.4,md,130,nc,nc73693386,"14km NW of Pinnacles, CA"
2022-02-15T21:42:05.480Z,32.3778333,-115.339,3.08,2.2,ml,112,ci,ci40187016,"14km W of Delta, B.C., MX"
2022-02-15T21:35:58.537Z,38.1841,-117.7763,7.2,2.6,ml,83.57,nn,nn00833909,"37 km SE of Mina, Nevada"
2022-02-15T21:33:47.590Z,17.97033333,-66.84,15.54,1.65,md,203,pr,pr71335048,"3 km SW of Indios, Puerto Rico"
2022-02-15T21:33:25.697Z,62.0934,-148.961,33.8,1.4,ml,,ak,ak02224ff713,"36 km NNW of Sutton-Alpine, Alaska"
2022-02-15T21:23:18.640Z,17.95733333,-66.87816667,9.23,1.71,md,278,pr,pr71335028,"2 km SSE of Maria Antonia, Puerto Rico"
2022-02-15T21:19:57.230Z,36.0281667,-120.6018333,3.79,1.26,md,103,nc,nc73693371,"21km NW of Parkfield, CA"
2022-02-15T21:17:49.700Z,38.786335,-122.7354965,1.99,1.08,md,84,nc,nc73693361,"2km ENE of The Geysers, CA"
2022-02-15T21:16:24.065Z,38.1814,-117.7833,4.1,4.7,ml,33.3,nn,nn00833903,"36 km SE of Mina, Nevada"
2022-02-15T21:00:47.176Z,63.4555,-147.6345,4,1.4,ml,,ak,ak02224f8626,"66 km E of Cantwell, Alaska"
2022-02-15T20:53:28.800Z,35.3196667,-117.9563333,8.36,1.21,ml,66,ci,ci40186920,"22km N of California City, CA"
2022-02-15T20:32:49.210Z,35.9245,-117.7045,3.67,1.46,ml,59,ci,ci40186880,"18km E of Little Lake, CA"
2022-02-15T20:26:57.000Z,51.912,-176.7786667,1.6,1.27,ml,154,av,av91491566,"10 km WNW of Adak, Alaska"
2022-02-15T20:24:49.420Z,33.8483333,-117.4945,-0.48,1.54,ml,38,ci,ci40186848,"4km SE of Home Gardens, CA"
2022-02-15T20:21:54.185Z,61.7832,-149.9642,33.4,1.5,ml,,ak,ak02224er90v,"5 km NE of Willow, Alaska"
2022-02-15T20:17:04.360Z,39.163,-123.0818333,7.55,1.36,md,108,nc,nc73693351,"8km ENE of Talmage, CA"
2022-02-15T20:07:55.770Z,32.7793333,-116.8851667,-0.58,1.31,ml,107,ci,ci40186808,"6km ESE of Bostonia, CA"
2022-02-15T20:03:18.640Z,45.9993333,-112.4668333,-2,1.35,ml,167,mb,mb80538479,"5 km E of Butte, Montana"
2022-02-15T20:02:18.900Z,20.33033333,-155.6003333,9.32,1.89,md,193,hv,hv72918542,"21 km ENE of Hala‘ula, Hawaii"
2022-02-15T19:55:33.010Z,39.4145,-123.28,5.65,1.66,md,87,nc,nc73693341,"6km E of Willits, CA"
2022-02-15T19:54:30.753Z,38.5272,-119.3883,0,1.2,ml,253.07,nn,nn00833923,"7 km E of Walker, California"
2022-02-15T19:43:04.711Z,56.3081,-153.3528,10,3.2,ml,199,us,us7000gl4l,"86 km SE of Akhiok, Alaska"
2022-02-15T19:28:43.330Z,36.8908333,-121.6215,-0.12,1.47,md,89,nc,nc73693331,"2km E of Aromas, CA"
2022-02-15T19:21:12.640Z,36.8508333,-121.5483333,6.1,1.61,md,107,nc,nc73693321,"1km WNW of San Juan Bautista, CA"
2022-02-15T19:19:13.128Z,13.1622,-89.6053,69.18,4.4,mb,156,us,us7000gl4j,"47 km SW of La Libertad, El Salvador"
2022-02-15T19:12:23.740Z,39.4215,-110.3123333,-1.56,1.83,md,194,uu,uu60482082,"15 km SSE of Sunnyside, Utah"
2022-02-15T19:00:38.627Z,38.5375,-119.3821,0,1.4,ml,179.74,nn,nn00833920,"8 km ENE of Walker, California"
2022-02-15T18:48:52.041Z,61.8849,-147.5053,36.1,1.1,ml,,ak,ak02224dq5zo,"11 km NE of Glacier View, Alaska"
2022-02-15T18:33:20.020Z,39.421,-110.3135,-1.51,1.53,md,194,uu,uu60482072,"15 km SSE of Sunnyside, Utah"
2022-02-15T18:20:16.650Z,36.8468333,-121.5496667,7.05,2.18,md,42,nc,nc73693311,"1km W of San Juan Bautista, CA"
2022-02-15T18:16:10.910Z,38.8263321,-122.8523331,2.14,1.18,md,60,nc,nc73693296,"10km WNW of The Geysers, CA"
2022-02-15T18:15:18.360Z,-58.3856,-25.5834,82.46,5.1,mb,31,us,us7000gl46,South Sandwich Islands region
2022-02-15T18:12:44.480Z,17.9955,-66.96483333,7.73,1.48,md,171,pr,pr71334998,"5 km W of Fuig, Puerto Rico"
2022-02-15T18:10:11.750Z,44.5048333,-115.2188333,3.82,1.66,ml,121,mb,mb80538474,"38 km NW of Stanley, Idaho"
2022-02-15T18:08:02.560Z,38.8380013,-122.8365021,1.94,1.19,md,111,nc,nc73693291,"10km NW of The Geysers, CA"
2022-02-15T17:59:57.670Z,19.17666626,-155.4564972,33.68999863,2.05999994,md,161,hv,hv72918457,"3 km SE of Pāhala, Hawaii"
2022-02-15T17:59:46.130Z,19.16200066,-155.4538269,31.79000092,1.92,ml,161,hv,hv72918452,"5 km SSE of Pāhala, Hawaii"
2022-02-15T17:58:08.284Z,37.7559,142.1435,8.11,4.3,mb,125,us,us7000gl42,"104 km SE of Ishinomaki, Japan"
2022-02-15T17:55:16.093Z,64.5221,-148.2796,0.1,1.9,ml,,ak,ak02224d65mh,"38 km SSW of Ester, Alaska"
2022-02-15T17:53:21.919Z,60.3205,-152.7216,14.9,1.2,ml,,ak,ak02224d5qn3,"65 km WNW of Ninilchik, Alaska"
2022-02-15T17:44:09.980Z,18.0255,-66.86783333,15.26,2.25,md,107,pr,pr71334988,"1 km NNE of Palomas, Puerto Rico"
2022-02-15T17:42:11.860Z,17.90783333,-66.8235,11.51,2.05,md,231,pr,pr71334993,"9 km S of Indios, Puerto Rico"
2022-02-15T17:35:50.493Z,63.1584,-150.1516,95.3,1.2,ml,,ak,ak02224d1ydu,"65 km WSW of Cantwell, Alaska"
2022-02-15T17:14:18.209Z,31.87683105,-101.7366139,8.559163411,2.9,ml,66,tx,tx2022dfnt,"24 km W of Garden City, Texas"
2022-02-15T17:09:35.590Z,38.1338333,-122.8508333,12.7,1.57,md,97,nc,nc73693266,"4km N of Inverness, CA"
2022-02-15T17:07:02.090Z,17.98383333,-66.96133333,9.56,1.44,md,164,pr,pr71335013,"4 km W of Fuig, Puerto Rico"
2022-02-15T16:58:34.768Z,62.4164,-149.4263,58.7,1.1,ml,,ak,ak02224cldox,"35 km E of Chase, Alaska"
2022-02-15T16:57:23.500Z,17.93066667,-66.87516667,17.11,1.72,md,288,pr,pr71335018,"5 km SSE of Maria Antonia, Puerto Rico"
2022-02-15T16:55:38.840Z,35.681,-117.5388333,10.25,1.05,ml,151,ci,ci40186648,"14km ENE of Ridgecrest, CA"
2022-02-15T16:55:04.830Z,18.93216667,-65.03116667,10.72,2.99,md,320,pr,pr71335023,Puerto Rico region
2022-02-15T16:44:21.455Z,62.3929,-142.6735,4.6,1.5,ml,,ak,ak02224cidj6,"17 km E of Nabesna, Alaska"
2022-02-15T16:33:17.810Z,17.97433333,-66.829,13.01,1.71,md,344,pr,pr71335008,"2 km SSW of Indios, Puerto Rico"
2022-02-15T16:10:29.750Z,38.8236656,-122.8056641,2.27,1.2,md,43,nc,nc73693251,"7km NW of The Geysers, CA"
2022-02-15T16:07:50.320Z,35.88,-117.6868333,9.89,1.52,ml,57,ci,ci40186608,"21km ESE of Little Lake, CA"
2022-02-15T15:57:54.413Z,52.3124,173.1344,44.58,4.3,mb,188,us,us7000gl1y,"59 km S of Attu Station, Alaska"
2022-02-15T15:43:45.280Z,39.4186667,-110.3046667,-2.28,1.99,md,198,uu,uu60482057,"16 km SSE of Sunnyside, Utah"
2022-02-15T15:41:45.720Z,17.94133333,-67.00666667,8.49,1.14,md,277,pr,pr71335003,Puerto Rico region
2022-02-15T14:53:29.535Z,59.8576,-152.2478,75.6,1.8,ml,,ak,ak02224bdgeq,"25 km WNW of Anchor Point, Alaska"
2022-02-15T14:52:09.810Z,19.1843,-64.5376,51,3.53,md,332,pr,pr2022046001,"98 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-02-15T14:48:03.349Z,58.1831,-142.6403,30.3,2.8,ml,,ak,ak02224bc848,"226 km SW of Yakutat, Alaska"
2022-02-15T14:17:25.050Z,46.23916667,-122.6285,15.97,1.46,ml,65,uw,uw61817051,"21 km E of Castle Rock, Washington"
2022-02-15T13:48:52.800Z,36.7681667,-121.4163333,10.13,1.32,md,82,nc,nc73693216,"7km SW of Ridgemark, CA"
2022-02-15T13:48:30.000Z,19.21166611,-155.3744965,32.25,2.39,ml,159,hv,hv72918247,"10 km E of Pāhala, Hawaii"
2022-02-15T13:43:19.920Z,38.8183333,-122.8036667,2.59,1.17,md,37,nc,nc73693211,"6km NW of The Geysers, CA"
2022-02-15T13:43:16.780Z,38.8183327,-122.8044968,2.69,1.56,md,40,nc,nc73693206,"6km NW of The Geysers, CA"
2022-02-15T13:33:15.686Z,11.7987,144.3866,10,4.5,mb,102,us,us7000gm0g,"165 km S of Merizo Village, Guam"
2022-02-15T13:09:12.421Z,64.2461,-149.9047,0,1.7,ml,,ak,ak02224aijzi,"34 km W of Clear, Alaska, Alaska"
2022-02-15T13:06:20.730Z,35.5353333,-120.8411667,6.98,2.34,md,65,nc,nc73693196,"11km NNE of Cayucos, CA"
2022-02-15T13:05:38.488Z,1.3933,96.9566,10,4.5,mb,104,us,us7000gl1d,"135 km SW of Singkil, Indonesia"
2022-02-15T12:53:45.670Z,51.90233333,-176.5466667,2.89,1.57,ml,148,av,av91491321,"6 km ENE of Adak, Alaska"
2022-02-15T12:22:12.760Z,61.4709,-140.6599,0,2.4,ml,,ak,ak022249zwpm,"120 km E of McCarthy, Alaska"
2022-02-15T12:14:43.996Z,37.3656,-117.089,6.9,1,ml,204.18,nn,nn00833898,"40 km SSE of Goldfield, Nevada"
2022-02-15T12:10:29.510Z,38.8308334,-122.8030014,1.71,1,md,43,nc,nc73693181,"7km W of Cobb, CA"
2022-02-15T12:07:41.280Z,17.91283333,-66.85983333,16.95,2.18,md,227,pr,pr71334948,"7 km SSE of Maria Antonia, Puerto Rico"
2022-02-15T12:06:24.420Z,38.8136673,-122.800499,3.24,1.12,md,35,nc,nc73693176,"6km NW of The Geysers, CA"
2022-02-15T12:05:01.280Z,17.94983333,-67.10416667,10.01,2.33,md,284,pr,pr71334943,"6 km WSW of La Parguera, Puerto Rico"
2022-02-15T11:49:04.200Z,19.23583412,-155.3996735,31.67000008,2.25,md,143,hv,hv72918147,"9 km ENE of Pāhala, Hawaii"
2022-02-15T11:40:51.890Z,38.8151665,-122.7991638,3.34,2.48,md,39,nc,nc73693151,"6km NW of The Geysers, CA"
2022-02-15T11:37:59.500Z,38.8166656,-122.796669,3.23,1.68,md,30,nc,nc73693141,"6km NW of The Geysers, CA"
2022-02-15T11:32:39.016Z,43.6354,83.9135,10,4.2,mb,75,us,us7000gl0w,"58 km ENE of Xinyuan, China"
2022-02-15T11:30:32.860Z,17.95966667,-66.94133333,7.41,2.55,md,201,pr,pr71334938,"3 km WSW of Guánica, Puerto Rico"
2022-02-15T11:28:10.094Z,38.313,-118.742,6.5,1.1,ml,160.05,nn,nn00833886,"25 km SSW of Hawthorne, Nevada"
2022-02-15T11:10:13.700Z,38.8499985,-122.7993317,1.73,1.01,md,94,nc,nc73693131,"7km WNW of Cobb, CA"
2022-02-15T11:09:36.420Z,17.98433333,-66.96883333,11.12,2.11,md,176,pr,pr71334933,"5 km W of Fuig, Puerto Rico"
2022-02-15T10:37:42.470Z,19.22566605,-155.4013367,32.04999924,2.25,ml,159,hv,hv72918047,"8 km ENE of Pāhala, Hawaii"
2022-02-15T10:36:15.563Z,62.0065,-150.6396,52,1.6,ml,,ak,ak022248w1qs,"39 km E of Skwentna, Alaska"
2022-02-15T10:32:49.770Z,18.00783333,-66.83483333,12.56,2.34,md,153,pr,pr71334928,"2 km NW of Indios, Puerto Rico"
2022-02-15T10:28:17.810Z,19.20233345,-155.4283295,33.90000153,1.76999998,md,148,hv,hv72918042,"5 km E of Pāhala, Hawaii"
2022-02-15T10:07:32.810Z,18.05283333,-66.83266667,18.91,2.5,md,118,pr,pr71334918,"2 km NE of Yauco, Puerto Rico"
2022-02-15T09:57:24.030Z,47.73066667,-121.7091667,27.44,1.9,ml,89,uw,uw61817041,"14 km S of Gold Bar, Washington"
2022-02-15T09:45:41.077Z,60.9489,-152.4981,93.4,1.7,ml,,ak,ak022248cljv,"71 km WNW of Nikiski, Alaska"
2022-02-15T09:07:10.970Z,18.014,-66.92416667,12.25,2.37,md,171,pr,pr71334908,"3 km NNW of Fuig, Puerto Rico"
2022-02-15T08:56:00.460Z,35.112,-95.53883333,7.75,1.03,ml,182,ok,ok2022dexi,"12 km E of Crowder, Oklahoma"
2022-02-15T08:43:57.162Z,63.0112,-150.6416,105.1,3.2,ml,,ak,ak022247qrqk,"57 km N of Petersville, Alaska"
2022-02-15T08:36:50.020Z,35.11716667,-95.54066667,7.55,1.12,ml,106,ok,ok2022dewr,"11 km E of Crowder, Oklahoma"
2022-02-15T08:33:31.110Z,17.98166667,-66.9785,9.65,2.14,md,171,pr,pr71334903,"6 km W of Fuig, Puerto Rico"
2022-02-15T08:18:49.676Z,64.1239,-149.3351,134.4,1.4,ml,,ak,ak022247le6h,"16 km NW of Ferry, Alaska"
2022-02-15T08:18:10.990Z,34.4196667,-119.1365,15.46,1.88,ml,39,ci,ci40186472,"10km NW of Santa Paula, CA"
2022-02-15T08:16:24.320Z,38.8238335,-122.7988358,2.96,0.97,md,53,nc,nc73693066,"6km NW of The Geysers, CA"
2022-02-15T08:07:43.612Z,28.97,-97.6837,5,2.8,mb_lg,190,us,us7000gl0e,"9 km NW of Nordheim, Texas"
2022-02-15T08:03:00.150Z,16.7921,-61.3424,43.67,5,mww,41,us,us7000gl0d,"39 km NNE of Anse-Bertrand, Guadeloupe"
2022-02-15T07:53:53.609Z,63.1056,-150.9245,129.9,1.6,ml,,ak,ak0222477h1o,"62 km SE of Denali National Park, Alaska"
2022-02-15T07:52:24.930Z,19.22550011,-155.3763275,33.13999939,2.19,ml,154,hv,hv72917932,"11 km ENE of Pāhala, Hawaii"
2022-02-15T07:45:42.720Z,38.7910004,-122.7621689,2.02,0.95,md,100,nc,nc73693051,"2km NNW of The Geysers, CA"
2022-02-15T07:37:39.977Z,38.4672,-115.46,7.6,1.3,ml,270.44,nn,nn00833894,"58 km SW of Lund, Nevada"
2022-02-15T07:37:11.420Z,19.21966743,-155.3826599,32.11999893,2.1400001,md,155,hv,hv72917912,"10 km E of Pāhala, Hawaii"
2022-02-15T07:09:24.900Z,19.22999954,-155.4246674,35.91999817,2.38,ml,128,hv,hv72917882,"6 km ENE of Pāhala, Hawaii"
2022-02-15T07:06:26.730Z,39.4215,-110.3033333,-2.11,1.8,md,197,uu,uu60482032,"16 km SSE of Sunnyside, Utah"
2022-02-15T07:03:16.645Z,60.9032,-149.3926,28.2,1.4,ml,,ak,ak022246wods,"2 km NE of Sunrise, Alaska"
2022-02-15T06:55:07.158Z,63.0995,-150.5727,106.7,1.6,ml,,ak,ak022246mda3,"67 km N of Petersville, Alaska"
2022-02-15T06:48:50.039Z,35.10266667,-95.53266667,7.66,1.27,ml,84,ok,ok2022detd,"12 km E of Crowder, Oklahoma"
2022-02-15T06:43:27.430Z,19.23950005,-155.3783264,32.90999985,2.1400001,md,181,hv,hv72917857,"Island of Hawaii, Hawaii"
2022-02-15T06:31:07.410Z,18.01283333,-66.92166667,7.86,2.24,md,224,pr,pr71334883,"2 km NNW of Fuig, Puerto Rico"
2022-02-15T06:30:45.393Z,61.9986,-148.2805,36.9,1.2,ml,,ak,ak022246h3bv,"24 km NNE of Chickaloon, Alaska"
2022-02-15T06:29:50.820Z,35.10883333,-95.53466667,7.57,1.34,ml,96,ok,ok2022desm,"12 km E of Crowder, Oklahoma"
2022-02-15T06:21:03.629Z,62.9401,-150.9148,96.2,2.9,ml,,ak,ak022246f2lg,"50 km N of Petersville, Alaska"
2022-02-15T06:19:51.159Z,38.1668,-117.8786,9.8,1.4,ml,110.97,nn,nn00833885,"31 km SE of Mina, Nevada"
2022-02-15T06:19:21.740Z,19.41,-155.6733333,2.86,2.04,md,80,hv,hv72917832,"Island of Hawaii, Hawaii"
2022-02-15T06:10:23.750Z,18.9326,-64.4388,58,3.85,md,332,pr,pr2022046000,"76 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-02-15T06:08:26.441Z,62.8286,-148.8584,11.3,1.5,ml,,ak,ak022246cc4a,"62 km S of Cantwell, Alaska"
2022-02-15T06:03:55.520Z,46.6536667,-112.5175,8.39,2.1,ml,67,mb,mb80538449,"9 km NE of Avon, Montana"
2022-02-15T05:58:26.667Z,61.4576,-147.392,20,1.8,ml,,ak,ak0222461mbs,"41 km SSE of Glacier View, Alaska"
2022-02-15T05:53:48.990Z,38.7895012,-122.7266693,1.95,1.02,md,93,nc,nc73693026,"3km ENE of The Geysers, CA"
2022-02-15T05:53:44.643Z,45.8832,-73.58,9.15,2.7,ml,86,us,us7000gkzp,"8 km WNW of L'Épiphanie, Canada"
2022-02-15T05:53:07.760Z,18.05583333,-66.987,5.8,2.12,md,239,pr,pr71334868,"3 km SW of Sabana Grande, Puerto Rico"
2022-02-15T05:51:38.659Z,35.10866667,-95.53416667,7.92,1.54,ml,53,ok,ok2022derg,"12 km E of Crowder, Oklahoma"
2022-02-15T05:48:36.600Z,36.266,-97.1775,5.4,1.11,ml,40,ok,ok2022derd,"10 km ESE of Perry, Oklahoma"
2022-02-15T05:36:53.410Z,38.8358345,-122.8001633,1.97,1.13,md,63,nc,nc73693011,"7km WNW of Cobb, CA"
2022-02-15T05:34:54.330Z,38.1622,-117.8893,10.2,3.4,ml,55.98,nn,nn00833880,"31 km SE of Mina, Nevada"
2022-02-15T05:33:34.660Z,37.743,-122.1173333,9.3,1.46,md,53,nc,nc73692996,"4km ENE of San Leandro, CA"
2022-02-15T05:07:21.150Z,18.045,-67.0095,22.75,2.88,md,149,pr,pr71334863,"5 km E of Lajas, Puerto Rico"
2022-02-15T05:01:55.535Z,14.4323,-93.0159,31.23,4.6,mb,135,us,us7000gkzc,"71 km WSW of Puerto Madero, Mexico"
2022-02-15T05:01:50.226Z,51.3359,93.0769,29.09,4.9,mb,37,us,us7000gkzj,"24 km SSE of Shagonar, Russia"
2022-02-15T05:01:00.950Z,19.21233368,-155.3781738,29.80999947,2.21,ml,158,hv,hv72917772,"10 km E of Pāhala, Hawaii"
2022-02-15T04:58:18.800Z,36.464,-121.0443333,6.9,1.58,md,96,nc,nc73692981,"12km SE of Pinnacles, CA"
2022-02-15T04:57:33.235Z,61.7349,-152.0902,103,1.6,ml,,ak,ak022245fzij,"46 km SW of Skwentna, Alaska"
2022-02-15T04:55:29.091Z,-36.9685,-71.8826,100.39,4.3,mb,94,us,us7000gkz9,"38 km S of Coihueco, Chile"
2022-02-15T04:46:15.420Z,32.9448333,-116.1971667,12.4,1.28,ml,54,ci,ci40186384,"23km SSW of Ocotillo Wells, CA"
2022-02-15T04:40:56.120Z,17.96633333,-66.99966667,12.21,1.87,md,190,pr,pr71334858,"5 km E of La Parguera, Puerto Rico"
2022-02-15T04:38:42.510Z,65.9332,-148.0689,7,1.8,ml,,ak,ak022245bxli,"47 km E of Stevens Village, Alaska"
2022-02-15T04:21:48.113Z,38.1678,-117.9679,0.2,1.9,ml,114.33,nn,nn00833877,"27 km SSE of Mina, Nevada"
